fecha,departamento,municipio,evento,codificacionsegundivipola,muertos,heridos,desapa,personas,familias,viviendasdestru,viviendasaver,vias,ptesvehic,ptepeat,acued,alcant,csalud,ceducat,ccomunit,hectareas,otros,subsidiodearriendo,fechatramiteadtivo,menajes,apaliment,materialesconst,sacos,otros1,transeconomicas,recejecutados
03/02/2011 12:00:00 AM,VALLE DEL CAUCA,CANDELARIA,INUNDACION,76130,,,,875,175,,175,,,,,,,,,,,,,"119,897,540.8","42,499,230",0,0,,0,"162,396,770.8"
06/21/2012 12:00:00 AM,SANTANDER,PALMAS DEL SOCORRO,INUNDACION,68524,,,,,,,,,,,,,,,,,,,,0,0,0,0,,"41,000,000","41,000,000"
04/01/2009 12:00:00 AM,RISARALDA,PEREIRA,INUNDACION,66001,,,,138,28,,28,,,,,,,,,,,,,0,0,0,0,,,0
09/29/2011 12:00:00 AM,QUINDIO,MONTENEGRO,VENDAVAL,63470,,,,68,14,,14,,,,,,,,,,,,,"1,240,000",0,"6,870,000",0,,0,"8,110,000"
04/20/2013 12:00:00 AM,HUILA,GIGANTE,DESLIZAMIENTO,41306,,,,25,5,,5,,,,,,,,,,,0,,0,0,0,0,,0,0
09/26/2003 12:00:00 AM,SUCRE,SINCELEJO,INUNDACION,70001,,,,"1,750",350,,,,,,,,,,,,,,,0,0,0,0,,,0
02/10/2013 12:00:00 AM,CASANARE,TAURAMENA,INCENDIO FORESTAL,85410,,,,,,,,,,,,,,,,15,,0,,0,0,0,0,,0,0
06/06/2013 12:00:00 AM,ARAUCA,ARAUCA,VENDAVAL,81001,,,,5,1,,1,,,,,,,1,,,,0,,0,0,0,0,,0,0
03/25/2013 12:00:00 AM,TOLIMA,IBAGUE,VENDAVAL,,,,,80,16,,16,,,,,,,,,,,0,,0,0,0,0,,0,0
05/02/2013 12:00:00 AM,BOYACA,TUNJA,INUNDACION,,,,,40,8,,8,,,,,,,,,,,0,,0,0,0,0,,0,0
04/12/2006 12:00:00 AM,VALLE DEL CAUCA,BUENAVENTURA,DESLIZAMIENTO,76109,34,36,2,"1,042",201,72,,1,,,,,1,2,,,22 NEGOCIOS.,,,0,0,0,0,,"472,200,000","472,200,000"
01/04/2001 12:00:00 AM,CUNDINAMARCA,COGUA,INCENDIO FORESTAL,25200,,,,,,,,,,,,,,,,1,QUEMADA 1 HAS,,,0,0,0,0,,,0
01/16/2002 12:00:00 AM,QUINDIO,ARMENIA,VENDAVAL,63001,,,,35,7,,7,,,,,,,,,,,,,0,0,0,0,,,0
06/06/2013 12:00:00 AM,RISARALDA,SANTA ROSA DE CABAL,EXPLOSION,66682,1,,,,,,,,,,,,,,,,1,0,,0,0,0,0,,0,0
08/20/2013 12:00:00 AM,ANTIOQUIA,BELLO,INUNDACION,05088,,,,,,,,,,,,,,,,,,0,,0,0,0,0,,0,0
10/16/2005 12:00:00 AM,CUNDINAMARCA,GUADUAS,INUNDACION,25320,,,,210,42,,,,,,,,,,,,,,,0,0,0,0,,,0
07/07/2011 12:00:00 AM,NORTE DE SANTANDER,LABATECA,INUNDACION,54377,,,,,,,,,,,,,,,,,,,,0,0,0,0,"87,999,920","220,000,000","307,999,920"
03/12/2012 12:00:00 AM,SANTANDER,CABRERA,INUNDACION,68121,,,,,,,,,,,,,,,,,,,,0,0,0,0,,"20,000,000","20,000,000"
05/05/2008 12:00:00 AM,CAUCA,MORALES,INUNDACION,19473,,,,460,92,,92,,,,,,,,,,,,,0,0,0,0,,,0
09/10/2012 12:00:00 AM,TOLIMA,SAN LUIS,VENDAVAL,73678,,,,75,15,,15,,,,,,,,,,,,,0,0,"46,197,174",0,"62,049,685",0,"108,246,859"
05/22/2006 12:00:00 AM,CALDAS,MARMATO,DESLIZAMIENTO,17442,,,,220,43,43,,,,,,,,,,,,,,0,0,0,0,,,0
05/29/1998 12:00:00 AM,TOLIMA,MURILLO,INUNDACION,73461,,,,,,,,,,,1,,,,,,,,,,,,,,,0
04/23/2009 12:00:00 AM,SANTANDER,ALBANIA,INUNDACION,68020,,,,750,150,60,17,,,,,,,,,,,,,0,0,0,0,,,0
07/15/1999 12:00:00 AM,CASANARE,YOPAL,DESLIZAMIENTO,85001,,,,8,3,,3,,,,,,,,,,,,,,,,,,,0
12/06/2011 12:00:00 AM,RISARALDA,LA VIRGINIA,INUNDACION,66400,,,,"13,000","2,600",,"2,600",,,,,,,2,,,,,,0,0,0,0,,0,0
08/04/2012 12:00:00 AM,HUILA,AGRADO,INCENDIO FORESTAL,41013,,,,,,,,,,,,,,,,2.5,,,,0,0,0,0,,0,0
04/27/2012 12:00:00 AM,TOLIMA,CHAPARRAL,INUNDACION,73168,,,,,,,,,,,,,,,,,,,,0,0,0,0,,"40,000,000","40,000,000"
05/06/2002 12:00:00 AM,RISARALDA,SANTA ROSA DE CABAL,VENDAVAL,66682,,,,,,,2,,,,,,,,,,,,,0,0,0,0,,,0
03/16/2013 12:00:00 AM,CORDOBA,MONTELIBANO,AVALANCHA,,,,,"1,025",205,,205,,,,,,,,,,,0,,0,0,0,0,,0,0
09/05/2009 12:00:00 AM,CAUCA,LA SIERRA,INCENDIO FORESTAL,19392,1,,,400,80,,80,,,,,,,,,,,,,0,0,0,0,,,0
05/12/2011 12:00:00 AM,SUCRE,SAN PEDRO,INUNDACION,70717,,,,166,36,2,34,,,,,,,,,,,,,0,0,0,0,,0,0
05/24/2001 12:00:00 AM,SANTANDER,CHIMA,INUNDACION,68176,,,,250,50,,50,1,2,,,,,,,,PERDIDA DE CULTIVOS,,37081,0,0,"1,836,900",0,,,"1,836,900"
07/15/2010 12:00:00 AM,NORTE DE SANTANDER,BOCHALEMA,DESLIZAMIENTO,54099,,,,11,2,,,,,,,,,,,,,,,0,0,0,0,,0,0
11/06/2003 12:00:00 AM,NORTE DE SANTANDER,SALAZAR,DESLIZAMIENTO,54660,,1,,240,45,2,48,,,,,,,,,,,,37950,0,"1,395,000","4,503,150",0,,,"5,898,150"
09/01/2002 12:00:00 AM,NORTE DE SANTANDER,SALAZAR,INCENDIO FORESTAL,54660,,,,,,,,,,,,,,,,50,,,,0,0,0,0,,,0
03/02/2013 12:00:00 AM,ANTIOQUIA,CHIGORODO,INUNDACION,,2,3,1,,,,,,,,,,,,,,,0,,0,0,0,0,,0,0
09/18/2013 12:00:00 AM,CHOCO,BAHIA SOLANO,DESLIZAMIENTO,,,,,50,12,,12,,,,,,,,,,,0,,0,0,0,0,,0,0
02/03/2012 12:00:00 AM,CASANARE,MONTERREY,INCENDIO FORESTAL,85162,,,,,,,,,,,,,,,,350,,,,0,0,0,0,,0,0
05/10/2012 12:00:00 AM,MAGDALENA,PUEBLOVIEJO,INCENDIO FORESTAL,47570,,,,,,,,,,,,,,,,2,,,,0,0,0,0,,0,0
03/21/2013 12:00:00 AM,GUAINIA,INIRIDA,VENDAVAL,,,,,45,9,,9,,,,,,,,,,2,0,,0,0,0,0,,0,0
06/13/2008 12:00:00 AM,ANTIOQUIA,CAREPA,INUNDACION,05147,,,,"1,000",200,,200,,,,,,,,,,,,,0,0,0,0,,,0
09/03/2013 12:00:00 AM,ANTIOQUIA,EBEJICO,INUNDACION,,,,,,,,,,,2,,2,,,,,1,0,,0,0,0,0,,0,0
11/22/2011 12:00:00 AM,META,RESTREPO,INUNDACION,50606,,,,20,4,,4,,,,,,,,,,,,,0,0,0,0,,0,0
04/11/2009 12:00:00 AM,ANTIOQUIA,CAMPAMENTO,VENDAVAL,05134,,,,550,110,,110,,,,,,,,,,,,,0,0,0,0,,,0
12/12/2010 12:00:00 AM,SANTANDER,PINCHOTE,DESLIZAMIENTO,68549,,,,500,101,,100,4,,,1,,,2,,123,,,,0,0,0,0,,0,0
03/21/2009 12:00:00 AM,VALLE DEL CAUCA,CALI,DESLIZAMIENTO,76001,2,,,90,22,3,19,,,,,,,,,,,,,0,0,0,0,,,0
03/03/2013 12:00:00 AM,CHOCO,RIO QUITO,VENDAVAL,,,,,"1,020",204,52,152,,,,,,,,,,,0,,0,0,0,0,,0,0
05/23/2008 12:00:00 AM,RISARALDA,SANTUARIO,DESLIZAMIENTO,66687,,,,18,4,,4,,,,,,,,,,,,,0,0,0,0,,,0
11/26/2008 12:00:00 AM,TOLIMA,ESPINAL,INUNDACION,73268,,,,234,56,,10,,,,,,,,,7.5,,,,0,0,0,0,,,0
05/29/2013 12:00:00 AM,VALLE DEL CAUCA,BUGALAGRANDE,INUNDACION,76113,,,,,,,,,,,,,,,,,,0,,0,0,0,0,,0,0
04/14/2011 12:00:00 AM,META,SAN CARLOS DE GUAROA,INUNDACION,50680,,,,,4,4,,,2,1,,,,,,,,,,0,0,0,0,,0,0
06/28/2005 12:00:00 AM,SUCRE,SAN BENITO ABAD,INUNDACION,70678,,,,"2,025",405,,,,,,,,,,,,,,38586,0,"14,985,000",0,0,,,"14,985,000"
09/07/2013 12:00:00 AM,VALLE DEL CAUCA,YUMBO,INCENDIO FORESTAL,76892,,,,,,,,,,,,,,,,10,,0,,0,0,0,0,,0,0
11/15/2011 12:00:00 AM,HUILA,PITAL,DESLIZAMIENTO,41548,,,,10,2,,2,,,,,,,,,,,,,0,0,0,0,,0,0
11/17/2010 12:00:00 AM,VALLE DEL CAUCA,ZARZAL,INUNDACION,76895,,,,"2,785",557,,318,,,,,,,,,,,,,0,0,0,0,,0,0
04/19/2004 12:00:00 AM,CESAR,BOSCONIA,VENDAVAL,20060,,,,85,13,4,9,,,,,,,,,,,,38177,"741,000","432,900",0,0,,,"1,173,900"
07/10/2013 12:00:00 AM,QUINDIO,ARMENIA,INCENDIO ESTRUCTURAL,63001,,2,,2,1,,1,,,,,,,,,,,0,,0,0,0,0,,0,0
08/28/2013 12:00:00 AM,TOLIMA,PURIFICACION,INCENDIO FORESTAL,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,,0,0
09/01/2008 12:00:00 AM,CUNDINAMARCA,DEPARTAMENTO,VARIOS,,,,,,,,,,,,,,,,,,,,39722,0,0,0,0,,,0
11/15/2004 12:00:00 AM,VALLE DEL CAUCA,RESTREPO,SISMO,76606,,,,5,1,,1,,,,,,,,1,,,,,0,0,0,0,,,0
11/29/2012 12:00:00 AM,PUTUMAYO,VALLE DEL GUAMUEZ,INUNDACION,86865,,,,,,,,,,,,,,,,,,,,0,0,0,0,,0,0
12/18/2007 12:00:00 AM,RISARALDA,PEREIRA-LA VIRGINIA,INUNDACION,,,,,,,,,,,,,,,,,,,,39500,"99,466,400","33,200,000","19,696,278",0,,,"152,362,678"
03/24/2011 12:00:00 AM,ANTIOQUIA,CALDAS,DESLIZAMIENTO,05129,,,,52,10,3,7,,,,,,,,,,,,,0,0,0,0,,0,0
01/22/2013 12:00:00 AM,CUNDINAMARCA,MANTA,INCENDIO FORESTAL,25436,,,,,,,,,,,,,,,,2,,0,,0,0,0,0,,0,0
06/13/2009 12:00:00 AM,META,GUAMAL,INUNDACION,50318,,,,85,17,3,14,,,,,,,,,,,,,0,0,0,0,,,0
03/30/2005 12:00:00 AM,CAUCA,LA VEGA,INUNDACION,19397,,,,"3,305",661,,,,,,,,,,,,,,38581,"13,497,000",0,"28,304,000",0,"14,430,400",,"56,231,400"
06/04/1998 12:00:00 AM,VALLE DEL CAUCA,LA VICTORIA,INUNDACION,76403,,,,,,,,1,,,,,,,,,,,,,,,,,,0
12/15/2011 12:00:00 AM,HUILA,ALTAMIRA,DESLIZAMIENTO,41026,,,,,,,,2,,,,,,,,,,,,0,0,0,0,,0,0
07/17/2012 12:00:00 AM,HUILA,PALERMO,INCENDIO FORESTAL,41524,,,,,,,,,,,,,,,,10.25,,,,0,0,0,0,,0,0
04/12/2011 12:00:00 AM,CALDAS,RIOSUCIO,DESLIZAMIENTO,17614,,,,20,4,,4,,,,,,,,,,,,,0,0,0,0,,"30,000,000","30,000,000"
10/29/2011 12:00:00 AM,TOLIMA,SAN LUIS,INUNDACION,73678,,,,35,7,,7,,,,,,,,,,,,,0,0,0,0,,0,0
01/16/2013 12:00:00 AM,ANTIOQUIA,PUERTO BERRIO,INCENDIO ESTRUCTURAL,,,4,,,,,,,,,,,,,,,,0,,0,0,0,0,,0,0
01/12/1999 12:00:00 AM,VALLE DEL CAUCA,SEVILLA,VENDAVAL,76736,,,,125,25,,25,8,,,1,,,3,,,AFECTADAS VIAS VEREDALES,,36173,,,"1,216,167.2",,,,"1,216,167.2"
12/15/2011 12:00:00 AM,ANTIOQUIA,DEPARTAMENTO,INUNDACION,,,,,,,,,,,,,,,,,,,,,"133,699,303.2","170,000,000",0,0,,0,"303,699,303.2"
03/08/2010 12:00:00 AM,TOLIMA,ICONONZO,SEQUIA,73352,,,,"1,445",289,,,,,,,,,,,,,,40358,0,"24,565,000",0,0,,0,"24,565,000"
05/18/2012 12:00:00 AM,SUCRE,CAIMITO,VENDAVAL,70124,,,,151,31,3,28,,,,,,,,,,,,,0,0,"6,249,500",0,"162,168",0,"6,411,668"
05/14/2004 12:00:00 AM,CESAR,MANAURE,VENDAVAL,,,,,450,69,,69,,,,,,,,,,,,38177,"3,933,000","2,297,700",0,0,,,"6,230,700"
06/01/2005 12:00:00 AM,SUCRE,SUCRE-MAJAGUAL-GUARANDA-OVEJAS,INUNDACION,,,,,,,,,,,,,,,,,,,,38547,0,"55,500,000",0,0,,,"55,500,000"
05/31/2013 12:00:00 AM,SUCRE,MAJAGUAL,INUNDACION,70429,,,,250,50,,50,,,,,,,,,,,0,,0,0,0,0,,0,0
09/24/2010 12:00:00 AM,ANTIOQUIA,ZARAGOZA,INUNDACION,05895,,,,500,200,,,,,,,,,,,,,,40508,"24,759,000","17,000,000","13,680,000",0,,0,"55,439,000"
10/13/2011 12:00:00 AM,NORTE DE SANTANDER,BOCHALEMA,INUNDACION,54099,,,,,,,,,,,,,,,,,,,,0,0,0,0,"62,493,840",0,"62,493,840"
05/17/2013 12:00:00 AM,CALDAS,LA DORADA,INUNDACION,17380,,,,65,13,,13,,,,,,,,,,,0,,0,0,0,0,,0,0
08/01/2007 12:00:00 AM,VALLE DEL CAUCA,CALI,COLAPSO ESTRUCTURAL,76001,,9,,,,,,,,,,,,,1,,,,,0,0,0,0,,,0
04/14/2011 12:00:00 AM,TOLIMA,ALVARADO,INUNDACION,73026,,,,32,6,,6,,,,,,,,,,,,,0,0,0,0,,0,0
06/04/2011 12:00:00 AM,RISARALDA,PUEBLO RICO,AVALANCHA,66572,,,,40,9,4,5,,,,,,,,,,,,,0,0,0,0,,0,0
08/09/2013 12:00:00 AM,SANTANDER,PUERTO WILCHES,VENDAVAL,68575,,,,50,10,,10,,,,,,,,1,,,0,,0,0,0,0,,0,0
05/08/1999 12:00:00 AM,SUCRE,GUARANDA,INUNDACION,70265,,,,825,143,,143,,,,,,,,,,,,36307,,"40,156,200",,,,"30,000,000","70,156,200"
05/14/2011 12:00:00 AM,CUNDINAMARCA,LENGUAZAQUE,INUNDACION,25407,,,,80,20,,20,,,,,,,,,,,,,0,0,0,0,,0,0
11/18/2010 12:00:00 AM,CUNDINAMARCA,QUETAME,DESLIZAMIENTO,25594,,,,,,,,,1,,,1,,,,,PERDIDA DE CULTIVOS,,,0,0,0,0,,0,0
08/04/2013 12:00:00 AM,TOLIMA,PURIFICACION,INCENDIO FORESTAL,,,,,,,,,,,,,,,,,15,,0,,0,0,0,0,,0,0
08/10/2009 12:00:00 AM,CASANARE,PORE,INUNDACION,85263,,,,5,1,1,,,,,,,,,,,,,,0,0,0,0,,,0
12/29/2012 12:00:00 AM,TOLIMA,CAJAMARCA,DERRAME QUIMICO,73124,,1,,1,,,,,,,,,,,,,,,,0,0,0,0,,0,0
11/26/2008 12:00:00 AM,RISARALDA,PUEBLO RICO,AVALANCHA,66572,,,3,5,1,,,,,,1,,,,,,,,,0,0,0,0,,,0
04/22/2009 12:00:00 AM,MAGDALENA,DEPARTAMENTO,INUNDACION,,,,,,,,,,,,,,,,,,,,,0,0,0,"89,900,000",,,"89,900,000"
08/30/2007 12:00:00 AM,SUCRE,SAN BENITO ABAD,INUNDACION,70678,,,,"5,250","1,050",,,,,,,,,,,,,,39338,0,"87,150,000","23,751,000",0,,,"110,901,000"
07/27/2013 12:00:00 AM,NORTE DE SANTANDER,PUERTO SANTANDER,INCENDIO FORESTAL,54553,,,,,,,,,,,,,,,,9,,0,,0,0,0,0,,0,0
04/04/2011 12:00:00 AM,ANTIOQUIA,GUARNE,VENDAVAL,05318,,,,100,20,,20,,,,,,,,,,,,,0,0,0,0,,0,0
04/23/2013 12:00:00 AM,VALLE DEL CAUCA,JAMUNDI,VENDAVAL,,,1,,10,2,,2,,,,,,,,,,,0,,0,0,0,0,,0,0
04/26/2010 12:00:00 AM,SUCRE,MAJAGUAL,VENDAVAL,70429,,,,350,70,6,70,,,,,,,,,,,,40368,0,0,"19,430,800",0,,0,"19,430,800"
12/20/2012 12:00:00 AM,CALDAS,ANSERMA,INUNDACION,17042,,,,195,39,,,,,,,,,,,,,,,0,0,0,0,"19,980,000",0,"19,980,000"
12/06/2008 12:00:00 AM,HUILA,ISNOS,INUNDACION,41359,,,,,,,,,,,,,,,,13,PERDIDA DE CULTIVOS VARIOS,,,0,0,0,0,,,0
11/20/2010 12:00:00 AM,VALLE DEL CAUCA,VERSALLES,DESLIZAMIENTO,76863,,,,50,10,,10,,,,,,,,,,,,,0,0,0,0,,0,0
04/13/2011 12:00:00 AM,ANTIOQUIA,FREDONIA,DESLIZAMIENTO,05282,,,,60,12,,12,,,,,,,,,,,,,0,0,0,0,,0,0
08/22/2001 12:00:00 AM,RISARALDA,DOSQUEBRADAS,INCENDIO FORESTAL,66170,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0
12/13/2011 12:00:00 AM,SUCRE,DEPARTAMENTO,INUNDACION,,,,,,,,,,,,,,,,,,,,,"325,892,380","680,000,000",0,"47,502,000",,0,"1,053,394,380"
10/14/2011 12:00:00 AM,QUINDIO,ARMENIA,INUNDACION,63001,,,,75,15,,15,,,,,,,,,,,,,0,0,0,0,,0,0
09/06/2013 12:00:00 AM,CHOCO,JURADO,VENDAVAL,,,,,52,10,,9,,,,,,,,,,,0,,0,0,0,0,,0,0
04/05/2010 12:00:00 AM,LA GUAJIRA,URIBIA,VENDAVAL,44847,,,,"1,000",200,,200,,,,,,,,,,,,40358,0,0,"41,760,000",0,,0,"41,760,000"
12/11/2012 12:00:00 AM,SUCRE,SAN BENITO ABAD,INUNDACION,70678,,,,,,,,,,,,,,,,,,,,"6,899,970","15,774,900",0,0,,0,"22,674,870"
02/09/2005 12:00:00 AM,TOLIMA,ATACO,DESLIZAMIENTO,73067,4,1,,"3,695",739,255,145,16,11,,18,,,,,800,PERDIDA DE 16 KILOMETROS DE VIAS  PERDIDA DE CULTIVOS.,,38408,"26,656,000","27,540,000","21,755,800",0,"10,850,031",,"86,801,831"
11/20/2008 12:00:00 AM,TOLIMA,ICONONZO,INUNDACION,73352,,,,98,17,,5,,,,,,,,,,,,,0,0,0,0,,,0
12/06/2008 12:00:00 AM,HUILA,TELLO,INUNDACION,41799,,,,,,,,,,,,,,,,56,PERDIDA DE CULTIVOS VARIOS,,,0,0,0,0,,,0
06/24/2011 12:00:00 AM,SANTANDER,MACARAVITA,DESLIZAMIENTO,68425,1,,,,,,,6,,,,,,,,,,,,0,0,0,0,,"30,000,000","30,000,000"
08/21/2008 12:00:00 AM,ANTIOQUIA,GIRARDOTA,INUNDACION,05308,,,,320,64,,64,,,,,,,,,,,,39742,0,0,0,0,,"121,000,000","121,000,000"
05/25/2010 12:00:00 AM,CESAR,PAILITAS,INUNDACION,20517,,,,"2,230",446,,166,,,,,,,,,,,,40452,"5,400,000","8,500,000",0,0,,0,"13,900,000"
11/29/2011 12:00:00 AM,HUILA,TELLO,DESLIZAMIENTO,41799,,,,,,,,3,,,,,,,,,,,,0,0,0,0,,0,0
03/23/2013 12:00:00 AM,TOLIMA,NATAGAIMA,ACCIDENTE DE TRANSITO,73483,2,17,,19,,,,,,,,,,,,,,0,,0,0,0,0,,0,0
01/23/2013 12:00:00 AM,SANTANDER,BUCARAMANGA,INCENDIO FORESTAL,68001,,,,,,,,,,,,,,,,,,0,,0,0,0,0,,0,0
11/26/2008 12:00:00 AM,CAUCA,CALDONO,DESLIZAMIENTO,19137,,,,,,,,3,,,,,,,,,,,,0,0,0,0,,,0
02/01/2013 12:00:00 AM,CESAR,BECERRIL,INCENDIO ESTRUCTURAL,20045,,,,,,,,,,,,,,,,,,0,,0,0,0,0,,0,0
02/18/2013 12:00:00 AM,GUAINIA,INIRIDA,INCENDIO FORESTAL,,,,,,,,,,,,,,,,,4,,0,,0,0,0,0,,0,0
08/17/2012 12:00:00 AM,SANTANDER,CHIMA,VENDAVAL,68176,,,,10,2,,2,,,,1,,,,,,,,,0,0,0,0,,0,0
05/10/2007 12:00:00 AM,ANTIOQUIA,TURBO,INUNDACION,05837,,,,"5,000","1,000",,,,,,,,,,,,,,,0,0,0,0,,,0
09/18/2012 12:00:00 AM,CUNDINAMARCA,UNE,INUNDACION,25845,,,,,,,,,,,,,,,,,,,,0,0,0,0,"313,574,000",0,"313,574,000"
06/16/2004 12:00:00 AM,GUAVIARE,SAN JOSE DEL GUAVIARE,INUNDACION,,,,,"4,690",670,,,,,,,,,,,,,,38156,0,0,0,0,,"20,000,000","20,000,000"
11/28/2010 12:00:00 AM,HUILA,LA PLATA,DESLIZAMIENTO,41396,,,,12,3,,,,,,,,,,,,,,,0,0,0,0,,0,0
04/27/2013 12:00:00 AM,QUINDIO,ARMENIA,VENDAVAL,63001,,,,25,5,,5,,,,,,,,1,,5,0,,0,0,0,0,,0,0
08/10/2013 12:00:00 AM,CAUCA,POPAYAN,VENDAVAL,,,,,60,12,,12,,,,,,,,,,,0,,0,0,0,0,,0,0
05/04/2010 12:00:00 AM,CAUCA,ARGELIA,INUNDACION,19050,,,,"1,500",300,,,2,,,,,,2,,,,,40448,"45,450,000","25,500,000","11,826,000",0,,0,"82,776,000"
03/24/2000 12:00:00 AM,SANTANDER,GUADALUPE,INUNDACION,68320,,,,260,52,,,,,,,,,,,,,,36630,0,"1,092,000",0,0,,,"1,092,000"
07/02/2013 12:00:00 AM,CUNDINAMARCA,VIOTA,ACCIDENTE DE TRANSITO,,3,8,,,,,,,,,,,,,,,,0,,0,0,0,0,,0,0
11/22/2012 12:00:00 AM,RISARALDA,BALBOA,VENDAVAL,66075,,,,,,,,,,,,,,,,,,,,0,0,0,0,,0,0
10/06/2013 12:00:00 AM,RISARALDA,DOSQUEBRADAS,VENDAVAL,66170,,,,470,94,,94,,,,,,,,,,,0,,0,0,0,0,,0,0
04/16/2013 12:00:00 AM,ARAUCA,ARAUQUITA,INUNDACION,81065,,,,484,130,1,61,5,,,,,,,,,,0,,0,0,0,0,,0,0
11/13/2011 12:00:00 AM,ANTIOQUIA,PUERTO TRIUNFO,INUNDACION,05591,,,,400,80,,80,,,,,,,,,,,,,0,0,0,0,,0,0
12/03/2008 12:00:00 AM,TOLIMA,PRADO,INUNDACION,73563,,,,"2,476",500,,12,,,,,,,,,,,,,0,0,0,0,,,0
07/30/2013 12:00:00 AM,ARAUCA,ARAUQUITA,INUNDACION,81065,,,,"1,239",316,12,120,,,,,,,,,"1,500",,0,,0,0,0,0,,0,0
06/29/2012 12:00:00 AM,TOLIMA,FRESNO,INUNDACION,73283,,,,,,,,,,,,,,,,,,,,0,0,0,0,"18,030,000",0,"18,030,000"
05/14/2011 12:00:00 AM,SANTANDER,SAN MIGUEL,INUNDACION,68686,,,,"1,250",250,,250,,,,,,,,,,,,,0,0,0,0,,0,0
05/25/2006 12:00:00 AM,CAUCA,LA VEGA,VENDAVAL,19397,,,,"3,855",771,,771,,,,,,,,,,,,38911,"31,300,000","19,250,000",0,0,,,"50,550,000"
09/22/2004 12:00:00 AM,CAUCA,ARGELIA,INCENDIO FORESTAL,19050,,,,70,14,,14,,,,,,,,,,,,38300,"798,000","504,000","1,908,524.8",0,,,"3,210,524.8"
05/29/2008 12:00:00 AM,SUCRE,DEPARTAMENTO,INUNDACION,,,,,,,,,,,,,,,,,,,,39608,"15,051,000",0,0,"95,236,000",,,"110,287,000"
07/31/2013 12:00:00 AM,SANTANDER,PUERTO WILCHES,INCENDIO FORESTAL,68575,,,,,,,,,,,,,,,,,,0,,0,0,0,0,,0,0
10/09/2013 12:00:00 AM,PUTUMAYO,MOCOA,INUNDACION,86001,,,,250,50,,50,,,,,,,,,,,0,,0,0,0,0,,0,0
06/08/2006 12:00:00 AM,VALLE DEL CAUCA,TORO,INUNDACION,76823,,,,210,42,,42,,,,,,,,,,,,,0,0,0,0,,,0
01/29/2013 12:00:00 AM,CASANARE,AGUAZUL,INCENDIO FORESTAL,85010,,,,,,,,,,,,,,,,3,,0,,0,0,0,0,,0,0
07/22/2013 12:00:00 AM,MAGDALENA,TENERIFE,VENDAVAL,47798,,,,,,,,,,,,,,1,,,,0,,0,0,0,0,,0,0
07/08/2012 12:00:00 AM,CUNDINAMARCA,GIRARDOT,INCENDIO FORESTAL,25307,,,,,,,,,,,,,,,,,,,,0,0,0,0,,0,0
04/12/1999 12:00:00 AM,VALLE DEL CAUCA,EL CERRITO,AVALANCHA,76248,,,,,,,,,3,,,,,,,,,,,,,,,,,0
08/15/2013 12:00:00 AM,CAUCA,SANTA ROSA,INUNDACION,19701,,,,100,20,,20,,2,4,,,,,,,,0,,0,0,0,0,,0,0
08/01/2010 12:00:00 AM,MAGDALENA,TENERIFE,INUNDACION,47798,,,,"5,160","1,032",,"1,032",,,,,,,1,,,,,40504,"87,101,481.8","199,750,000",0,"1,800,320","54,288,000","100,823,920","443,763,721.8"
05/15/2011 12:00:00 AM,CUNDINAMARCA,PANDI,VENDAVAL,25524,,,,363,90,,90,,,,,,,,,,,,,0,0,0,0,,0,0
04/15/2009 12:00:00 AM,QUINDIO,ARMENIA,VENDAVAL,63001,,,,30,6,,6,,,,,,,,,,,,,0,0,0,0,,,0
05/23/2007 12:00:00 AM,MAGDALENA,CERRO DE SAN ANTONIO,VENDAVAL,47161,,,,75,15,,15,,,,,,,,,,,,39331,0,"622,500","1,838,600",0,,,"2,461,100"
03/13/2013 12:00:00 AM,SANTANDER,CABRERA,INCENDIO FORESTAL,68121,,,,,,,,,,,,,,,,,,0,,0,0,0,0,,0,0
05/20/2011 12:00:00 AM,MAGDALENA,PIVIJAY,INUNDACION,47551,,,,"1,655",331,,,,,,,,,,,,,,,0,0,0,0,,0,0
05/22/2008 12:00:00 AM,ANTIOQUIA,COPACABANA,INUNDACION,05212,,,,70,14,2,12,,,,,,,,,,,,,0,0,0,0,,,0
11/04/2007 12:00:00 AM,CUNDINAMARCA,EL ROSAL,INUNDACION,25260,,,,5,1,,1,,,,,,,,,,,,,0,0,0,0,,,0
11/16/2009 12:00:00 AM,CUNDINAMARCA,MOSQUERA,INCENDIO ESTRUCTURAL,25473,,,,4,1,,1,,,,,,,,,,,,,0,0,0,0,,,0
04/02/2009 12:00:00 AM,RISARALDA,DOSQUEBRADAS,DESLIZAMIENTO,66170,,,,15,3,,3,,,,,,,,,,,,,0,0,0,0,,,0
11/29/2011 12:00:00 AM,LA GUAJIRA,DEPARTAMENTO,INUNDACION,,,,,,,,,,,,,,,,,,,,,"53,069,500","445,825,000",0,"2,731,800",,0,"501,626,300"
06/11/2011 12:00:00 AM,CUNDINAMARCA,GUAYABETAL,INUNDACION,25335,,,,9,2,,2,,,,,,,,,,,,,0,0,0,0,,0,0
12/01/2008 12:00:00 AM,CALDAS,NEIRA,DESLIZAMIENTO,17486,,,,120,24,4,20,,,,,,,,,,,,,0,0,0,0,,,0
07/23/2008 12:00:00 AM,CAUCA,SANTA ROSA,INUNDACION,19701,,,,300,60,,60,,,,,,,,,,,,,0,0,0,0,,,0
