,fecha,autoridad_ambiental,nombre_de_la_estaci_n,tecnolog_a,latitud,longitud,c_digo_del_departamento,departamento,c_digo_del_municipio,nombre_del_municipio,tipo_de_estaci_n,tiempo_de_exposici_n,variable,unidades,concentraci_n,geocoded_column
65,22/11/2017 12:00:00 a. m.,CORPORINOQUIA,Arauca-Col. Simón Bolívar,Manual,7.094167,-70.7575,81,ARAUCA,81001,ARAUCA,Indicativa,24,PM2.5,µg/m3,15.4,"{'latitude': '7.094167', 'longitude': '-70.7575'}"
66,23/11/2017 12:00:00 a. m.,CORPORINOQUIA,Arauca-Col. Simón Bolívar,Manual,7.094167,-70.7575,81,ARAUCA,81001,ARAUCA,Indicativa,24,PM2.5,µg/m3,15.5,"{'latitude': '7.094167', 'longitude': '-70.7575'}"
67,24/11/2017 12:00:00 a. m.,CORPORINOQUIA,Arauca-Col. Simón Bolívar,Manual,7.094167,-70.7575,81,ARAUCA,81001,ARAUCA,Indicativa,24,PM2.5,µg/m3,15.5,"{'latitude': '7.094167', 'longitude': '-70.7575'}"
68,25/11/2017 12:00:00 a. m.,CORPORINOQUIA,Arauca-Col. Simón Bolívar,Manual,7.094167,-70.7575,81,ARAUCA,81001,ARAUCA,Indicativa,24,PM2.5,µg/m3,15.3,"{'latitude': '7.094167', 'longitude': '-70.7575'}"
69,26/11/2017 12:00:00 a. m.,CORPORINOQUIA,Arauca-Col. Simón Bolívar,Manual,7.094167,-70.7575,81,ARAUCA,81001,ARAUCA,Indicativa,24,PM2.5,µg/m3,15,"{'latitude': '7.094167', 'longitude': '-70.7575'}"
70,27/11/2017 12:00:00 a. m.,CORPORINOQUIA,Arauca-Col. Simón Bolívar,Manual,7.094167,-70.7575,81,ARAUCA,81001,ARAUCA,Indicativa,24,PM2.5,µg/m3,14.8,"{'latitude': '7.094167', 'longitude': '-70.7575'}"
71,28/11/2017 12:00:00 a. m.,CORPORINOQUIA,Arauca-Col. Simón Bolívar,Manual,7.094167,-70.7575,81,ARAUCA,81001,ARAUCA,Indicativa,24,PM2.5,µg/m3,15.2,"{'latitude': '7.094167', 'longitude': '-70.7575'}"
72,01/12/2017 12:00:00 a. m.,CORPORINOQUIA,Arauca-Col. Simón Bolívar,Manual,7.094167,-70.7575,81,ARAUCA,81001,ARAUCA,Indicativa,24,PM2.5,µg/m3,10.4,"{'latitude': '7.094167', 'longitude': '-70.7575'}"
73,02/12/2017 12:00:00 a. m.,CORPORINOQUIA,Arauca-Col. Simón Bolívar,Manual,7.094167,-70.7575,81,ARAUCA,81001,ARAUCA,Indicativa,24,PM2.5,µg/m3,22.1,"{'latitude': '7.094167', 'longitude': '-70.7575'}"
74,03/12/2017 12:00:00 a. m.,CORPORINOQUIA,Arauca-Col. Simón Bolívar,Manual,7.094167,-70.7575,81,ARAUCA,81001,ARAUCA,Indicativa,24,PM2.5,µg/m3,22.9,"{'latitude': '7.094167', 'longitude': '-70.7575'}"
75,04/12/2017 12:00:00 a. m.,CORPORINOQUIA,Arauca-Col. Simón Bolívar,Manual,7.094167,-70.7575,81,ARAUCA,81001,ARAUCA,Indicativa,24,PM2.5,µg/m3,7.1,"{'latitude': '7.094167', 'longitude': '-70.7575'}"
76,05/12/2017 12:00:00 a. m.,CORPORINOQUIA,Arauca-Col. Simón Bolívar,Manual,7.094167,-70.7575,81,ARAUCA,81001,ARAUCA,Indicativa,24,PM2.5,µg/m3,22.2,"{'latitude': '7.094167', 'longitude': '-70.7575'}"
77,06/12/2017 12:00:00 a. m.,CORPORINOQUIA,Arauca-Col. Simón Bolívar,Manual,7.094167,-70.7575,81,ARAUCA,81001,ARAUCA,Indicativa,24,PM2.5,µg/m3,17.1,"{'latitude': '7.094167', 'longitude': '-70.7575'}"
78,07/12/2017 12:00:00 a. m.,CORPORINOQUIA,Arauca-Col. Simón Bolívar,Manual,7.094167,-70.7575,81,ARAUCA,81001,ARAUCA,Indicativa,24,PM2.5,µg/m3,8.8,"{'latitude': '7.094167', 'longitude': '-70.7575'}"
79,08/12/2017 12:00:00 a. m.,CORPORINOQUIA,Arauca-Col. Simón Bolívar,Manual,7.094167,-70.7575,81,ARAUCA,81001,ARAUCA,Indicativa,24,PM2.5,µg/m3,17.2,"{'latitude': '7.094167', 'longitude': '-70.7575'}"
80,09/12/2017 12:00:00 a. m.,CORPORINOQUIA,Arauca-Col. Simón Bolívar,Manual,7.094167,-70.7575,81,ARAUCA,81001,ARAUCA,Indicativa,24,PM2.5,µg/m3,9.4,"{'latitude': '7.094167', 'longitude': '-70.7575'}"
81,10/12/2017 12:00:00 a. m.,CORPORINOQUIA,Arauca-Col. Simón Bolívar,Manual,7.094167,-70.7575,81,ARAUCA,81001,ARAUCA,Indicativa,24,PM2.5,µg/m3,12.8,"{'latitude': '7.094167', 'longitude': '-70.7575'}"
82,11/12/2017 12:00:00 a. m.,CORPORINOQUIA,Arauca-Col. Simón Bolívar,Manual,7.094167,-70.7575,81,ARAUCA,81001,ARAUCA,Indicativa,24,PM2.5,µg/m3,26.9,"{'latitude': '7.094167', 'longitude': '-70.7575'}"
83,12/12/2017 12:00:00 a. m.,CORPORINOQUIA,Arauca-Col. Simón Bolívar,Manual,7.094167,-70.7575,81,ARAUCA,81001,ARAUCA,Indicativa,24,PM2.5,µg/m3,6.8,"{'latitude': '7.094167', 'longitude': '-70.7575'}"
84,13/12/2017 12:00:00 a. m.,CORPORINOQUIA,Arauca-Col. Simón Bolívar,Manual,7.094167,-70.7575,81,ARAUCA,81001,ARAUCA,Indicativa,24,PM2.5,µg/m3,11.1,"{'latitude': '7.094167', 'longitude': '-70.7575'}"
85,14/12/2017 12:00:00 a. m.,CORPORINOQUIA,Arauca-Col. Simón Bolívar,Manual,7.094167,-70.7575,81,ARAUCA,81001,ARAUCA,Indicativa,24,PM2.5,µg/m3,15.5,"{'latitude': '7.094167', 'longitude': '-70.7575'}"
86,15/12/2017 12:00:00 a. m.,CORPORINOQUIA,Arauca-Col. Simón Bolívar,Manual,7.094167,-70.7575,81,ARAUCA,81001,ARAUCA,Indicativa,24,PM2.5,µg/m3,15.7,"{'latitude': '7.094167', 'longitude': '-70.7575'}"
87,16/12/2017 12:00:00 a. m.,CORPORINOQUIA,Arauca-Col. Simón Bolívar,Manual,7.094167,-70.7575,81,ARAUCA,81001,ARAUCA,Indicativa,24,PM2.5,µg/m3,17,"{'latitude': '7.094167', 'longitude': '-70.7575'}"
88,17/12/2017 12:00:00 a. m.,CORPORINOQUIA,Arauca-Col. Simón Bolívar,Manual,7.094167,-70.7575,81,ARAUCA,81001,ARAUCA,Indicativa,24,PM2.5,µg/m3,8.9,"{'latitude': '7.094167', 'longitude': '-70.7575'}"
89,18/12/2017 12:00:00 a. m.,CORPORINOQUIA,Arauca-Col. Simón Bolívar,Manual,7.094167,-70.7575,81,ARAUCA,81001,ARAUCA,Indicativa,24,PM2.5,µg/m3,13.2,"{'latitude': '7.094167', 'longitude': '-70.7575'}"
