,fecha,autoridad_ambiental,nombre_de_la_estaci_n,latitud,longitud,c_digo_del_departamento,departamento,c_digo_del_municipio,nombre_del_municipio,tipo_de_estaci_n,tiempo_de_exposici_n,variable,unidades,geocoded_column,concentraci_n,tecnolog_a
63,29/10/2018 00:00,CORPOCALDAS,Licorera,5.068541,-75.517201,17,CALDAS,17001,MANIZALES,Fija,24,PM2.5,ugm3,"{'latitude': '5.068541', 'longitude': '-75.517201'}",,
64,28/10/2018 00:00,CORPOCALDAS,Licorera,5.068541,-75.517201,17,CALDAS,17001,MANIZALES,Fija,24,PM2.5,ugm3,"{'latitude': '5.068541', 'longitude': '-75.517201'}",,
65,27/10/2018 00:00,CORPOCALDAS,Licorera,5.068541,-75.517201,17,CALDAS,17001,MANIZALES,Fija,24,PM2.5,ugm3,"{'latitude': '5.068541', 'longitude': '-75.517201'}",17,
66,26/10/2018 00:00,CORPOCALDAS,Licorera,5.068541,-75.517201,17,CALDAS,17001,MANIZALES,Fija,24,PM2.5,ugm3,"{'latitude': '5.068541', 'longitude': '-75.517201'}",,
67,25/10/2018 00:00,CORPOCALDAS,Licorera,5.068541,-75.517201,17,CALDAS,17001,MANIZALES,Fija,24,PM2.5,ugm3,"{'latitude': '5.068541', 'longitude': '-75.517201'}",,
68,24/10/2018 00:00,CORPOCALDAS,Licorera,5.068541,-75.517201,17,CALDAS,17001,MANIZALES,Fija,24,PM2.5,ugm3,"{'latitude': '5.068541', 'longitude': '-75.517201'}",12,
69,23/10/2018 00:00,CORPOCALDAS,Licorera,5.068541,-75.517201,17,CALDAS,17001,MANIZALES,Fija,24,PM2.5,ugm3,"{'latitude': '5.068541', 'longitude': '-75.517201'}",,
70,22/10/2018 00:00,CORPOCALDAS,Licorera,5.068541,-75.517201,17,CALDAS,17001,MANIZALES,Fija,24,PM2.5,ugm3,"{'latitude': '5.068541', 'longitude': '-75.517201'}",,
71,21/10/2018 00:00,CORPOCALDAS,Licorera,5.068541,-75.517201,17,CALDAS,17001,MANIZALES,Fija,24,PM2.5,ugm3,"{'latitude': '5.068541', 'longitude': '-75.517201'}",7,
72,20/10/2018 00:00,CORPOCALDAS,Licorera,5.068541,-75.517201,17,CALDAS,17001,MANIZALES,Fija,24,PM2.5,ugm3,"{'latitude': '5.068541', 'longitude': '-75.517201'}",,
73,19/10/2018 00:00,CORPOCALDAS,Licorera,5.068541,-75.517201,17,CALDAS,17001,MANIZALES,Fija,24,PM2.5,ugm3,"{'latitude': '5.068541', 'longitude': '-75.517201'}",,
74,18/10/2018 00:00,CORPOCALDAS,Licorera,5.068541,-75.517201,17,CALDAS,17001,MANIZALES,Fija,24,PM2.5,ugm3,"{'latitude': '5.068541', 'longitude': '-75.517201'}",19,
75,17/10/2018 00:00,CORPOCALDAS,Licorera,5.068541,-75.517201,17,CALDAS,17001,MANIZALES,Fija,24,PM2.5,ugm3,"{'latitude': '5.068541', 'longitude': '-75.517201'}",,
76,16/10/2018 00:00,CORPOCALDAS,Licorera,5.068541,-75.517201,17,CALDAS,17001,MANIZALES,Fija,24,PM2.5,ugm3,"{'latitude': '5.068541', 'longitude': '-75.517201'}",,
77,15/10/2018 00:00,CORPOCALDAS,Licorera,5.068541,-75.517201,17,CALDAS,17001,MANIZALES,Fija,24,PM2.5,ugm3,"{'latitude': '5.068541', 'longitude': '-75.517201'}",15,
78,14/10/2018 00:00,CORPOCALDAS,Licorera,5.068541,-75.517201,17,CALDAS,17001,MANIZALES,Fija,24,PM2.5,ugm3,"{'latitude': '5.068541', 'longitude': '-75.517201'}",,
79,13/10/2018 00:00,CORPOCALDAS,Licorera,5.068541,-75.517201,17,CALDAS,17001,MANIZALES,Fija,24,PM2.5,ugm3,"{'latitude': '5.068541', 'longitude': '-75.517201'}",,
80,12/10/2018 00:00,CORPOCALDAS,Licorera,5.068541,-75.517201,17,CALDAS,17001,MANIZALES,Fija,24,PM2.5,ugm3,"{'latitude': '5.068541', 'longitude': '-75.517201'}",12,
81,11/10/2018 00:00,CORPOCALDAS,Licorera,5.068541,-75.517201,17,CALDAS,17001,MANIZALES,Fija,24,PM2.5,ugm3,"{'latitude': '5.068541', 'longitude': '-75.517201'}",,
82,10/10/2018 00:00,CORPOCALDAS,Licorera,5.068541,-75.517201,17,CALDAS,17001,MANIZALES,Fija,24,PM2.5,ugm3,"{'latitude': '5.068541', 'longitude': '-75.517201'}",,
83,09/10/2018 00:00,CORPOCALDAS,Licorera,5.068541,-75.517201,17,CALDAS,17001,MANIZALES,Fija,24,PM2.5,ugm3,"{'latitude': '5.068541', 'longitude': '-75.517201'}",9,
84,08/10/2018 00:00,CORPOCALDAS,Licorera,5.068541,-75.517201,17,CALDAS,17001,MANIZALES,Fija,24,PM2.5,ugm3,"{'latitude': '5.068541', 'longitude': '-75.517201'}",,
85,07/10/2018 00:00,CORPOCALDAS,Licorera,5.068541,-75.517201,17,CALDAS,17001,MANIZALES,Fija,24,PM2.5,ugm3,"{'latitude': '5.068541', 'longitude': '-75.517201'}",,
86,06/10/2018 00:00,CORPOCALDAS,Licorera,5.068541,-75.517201,17,CALDAS,17001,MANIZALES,Fija,24,PM2.5,ugm3,"{'latitude': '5.068541', 'longitude': '-75.517201'}",10,
87,05/10/2018 00:00,CORPOCALDAS,Licorera,5.068541,-75.517201,17,CALDAS,17001,MANIZALES,Fija,24,PM2.5,ugm3,"{'latitude': '5.068541', 'longitude': '-75.517201'}",,
88,04/10/2018 00:00,CORPOCALDAS,Licorera,5.068541,-75.517201,17,CALDAS,17001,MANIZALES,Fija,24,PM2.5,ugm3,"{'latitude': '5.068541', 'longitude': '-75.517201'}",,
89,03/10/2018 00:00,CORPOCALDAS,Licorera,5.068541,-75.517201,17,CALDAS,17001,MANIZALES,Fija,24,PM2.5,ugm3,"{'latitude': '5.068541', 'longitude': '-75.517201'}",9,
90,02/10/2018 00:00,CORPOCALDAS,Licorera,5.068541,-75.517201,17,CALDAS,17001,MANIZALES,Fija,24,PM2.5,ugm3,"{'latitude': '5.068541', 'longitude': '-75.517201'}",,
91,01/10/2018 00:00,CORPOCALDAS,Licorera,5.068541,-75.517201,17,CALDAS,17001,MANIZALES,Fija,24,PM2.5,ugm3,"{'latitude': '5.068541', 'longitude': '-75.517201'}",,
92,30/09/2018 00:00,CORPOCALDAS,Licorera,5.068541,-75.517201,17,CALDAS,17001,MANIZALES,Fija,24,PM2.5,ugm3,"{'latitude': '5.068541', 'longitude': '-75.517201'}",13,
93,29/09/2018 00:00,CORPOCALDAS,Licorera,5.068541,-75.517201,17,CALDAS,17001,MANIZALES,Fija,24,PM2.5,ugm3,"{'latitude': '5.068541', 'longitude': '-75.517201'}",,
94,28/09/2018 00:00,CORPOCALDAS,Licorera,5.068541,-75.517201,17,CALDAS,17001,MANIZALES,Fija,24,PM2.5,ugm3,"{'latitude': '5.068541', 'longitude': '-75.517201'}",,
