,fecha,autoridad_ambiental,nombre_de_la_estaci_n,tecnolog_a,latitud,longitud,c_digo_del_departamento,departamento,c_digo_del_municipio,nombre_del_municipio,tipo_de_estaci_n,tiempo_de_exposici_n,variable,unidades,concentraci_n,geocoded_column
70,10/07/2014 12:00:00 a. m.,CORPONARIÑO,IDSN,Manual,1.216489,-77.282944,52,NARIÑO,52001,PASTO,Fija,24,PM2.5,µg/m3,6.25,"{'latitude': '1.216489', 'longitude': '-77.282944'}"
71,13/07/2014 12:00:00 a. m.,CORPONARIÑO,IDSN,Manual,1.216489,-77.282944,52,NARIÑO,52001,PASTO,Fija,24,PM2.5,µg/m3,2.92,"{'latitude': '1.216489', 'longitude': '-77.282944'}"
72,16/07/2014 12:00:00 a. m.,CORPONARIÑO,IDSN,Manual,1.216489,-77.282944,52,NARIÑO,52001,PASTO,Fija,24,PM2.5,µg/m3,5.83,"{'latitude': '1.216489', 'longitude': '-77.282944'}"
73,19/07/2014 12:00:00 a. m.,CORPONARIÑO,IDSN,Manual,1.216489,-77.282944,52,NARIÑO,52001,PASTO,Fija,24,PM2.5,µg/m3,4.58,"{'latitude': '1.216489', 'longitude': '-77.282944'}"
74,22/07/2014 12:00:00 a. m.,CORPONARIÑO,IDSN,Manual,1.216489,-77.282944,52,NARIÑO,52001,PASTO,Fija,24,PM2.5,µg/m3,3.75,"{'latitude': '1.216489', 'longitude': '-77.282944'}"
75,25/07/2014 12:00:00 a. m.,CORPONARIÑO,IDSN,Manual,1.216489,-77.282944,52,NARIÑO,52001,PASTO,Fija,24,PM2.5,µg/m3,7.08,"{'latitude': '1.216489', 'longitude': '-77.282944'}"
76,28/07/2014 12:00:00 a. m.,CORPONARIÑO,IDSN,Manual,1.216489,-77.282944,52,NARIÑO,52001,PASTO,Fija,24,PM2.5,µg/m3,3.75,"{'latitude': '1.216489', 'longitude': '-77.282944'}"
77,31/07/2014 12:00:00 a. m.,CORPONARIÑO,IDSN,Manual,1.216489,-77.282944,52,NARIÑO,52001,PASTO,Fija,24,PM2.5,µg/m3,5.42,"{'latitude': '1.216489', 'longitude': '-77.282944'}"
78,03/08/2014 12:00:00 a. m.,CORPONARIÑO,IDSN,Manual,1.216489,-77.282944,52,NARIÑO,52001,PASTO,Fija,24,PM2.5,µg/m3,4.17,"{'latitude': '1.216489', 'longitude': '-77.282944'}"
79,06/08/2014 12:00:00 a. m.,CORPONARIÑO,IDSN,Manual,1.216489,-77.282944,52,NARIÑO,52001,PASTO,Fija,24,PM2.5,µg/m3,7.5,"{'latitude': '1.216489', 'longitude': '-77.282944'}"
80,09/08/2014 12:00:00 a. m.,CORPONARIÑO,IDSN,Manual,1.216489,-77.282944,52,NARIÑO,52001,PASTO,Fija,24,PM2.5,µg/m3,5.83,"{'latitude': '1.216489', 'longitude': '-77.282944'}"
81,12/08/2014 12:00:00 a. m.,CORPONARIÑO,IDSN,Manual,1.216489,-77.282944,52,NARIÑO,52001,PASTO,Fija,24,PM2.5,µg/m3,5.42,"{'latitude': '1.216489', 'longitude': '-77.282944'}"
82,15/08/2014 12:00:00 a. m.,CORPONARIÑO,IDSN,Manual,1.216489,-77.282944,52,NARIÑO,52001,PASTO,Fija,24,PM2.5,µg/m3,5.83,"{'latitude': '1.216489', 'longitude': '-77.282944'}"
83,21/08/2014 12:00:00 a. m.,CORPONARIÑO,IDSN,Manual,1.216489,-77.282944,52,NARIÑO,52001,PASTO,Fija,24,PM2.5,µg/m3,3.33,"{'latitude': '1.216489', 'longitude': '-77.282944'}"
84,24/08/2014 12:00:00 a. m.,CORPONARIÑO,IDSN,Manual,1.216489,-77.282944,52,NARIÑO,52001,PASTO,Fija,24,PM2.5,µg/m3,13.33,"{'latitude': '1.216489', 'longitude': '-77.282944'}"
85,27/08/2014 12:00:00 a. m.,CORPONARIÑO,IDSN,Manual,1.216489,-77.282944,52,NARIÑO,52001,PASTO,Fija,24,PM2.5,µg/m3,9.58,"{'latitude': '1.216489', 'longitude': '-77.282944'}"
86,30/08/2014 12:00:00 a. m.,CORPONARIÑO,IDSN,Manual,1.216489,-77.282944,52,NARIÑO,52001,PASTO,Fija,24,PM2.5,µg/m3,8.33,"{'latitude': '1.216489', 'longitude': '-77.282944'}"
87,02/09/2014 12:00:00 a. m.,CORPONARIÑO,IDSN,Manual,1.216489,-77.282944,52,NARIÑO,52001,PASTO,Fija,24,PM2.5,µg/m3,8.33,"{'latitude': '1.216489', 'longitude': '-77.282944'}"
88,05/09/2014 12:00:00 a. m.,CORPONARIÑO,IDSN,Manual,1.216489,-77.282944,52,NARIÑO,52001,PASTO,Fija,24,PM2.5,µg/m3,8.75,"{'latitude': '1.216489', 'longitude': '-77.282944'}"
89,08/09/2014 12:00:00 a. m.,CORPONARIÑO,IDSN,Manual,1.216489,-77.282944,52,NARIÑO,52001,PASTO,Fija,24,PM2.5,µg/m3,8.33,"{'latitude': '1.216489', 'longitude': '-77.282944'}"
90,11/09/2014 12:00:00 a. m.,CORPONARIÑO,IDSN,Manual,1.216489,-77.282944,52,NARIÑO,52001,PASTO,Fija,24,PM2.5,µg/m3,11.25,"{'latitude': '1.216489', 'longitude': '-77.282944'}"
91,14/09/2014 12:00:00 a. m.,CORPONARIÑO,IDSN,Manual,1.216489,-77.282944,52,NARIÑO,52001,PASTO,Fija,24,PM2.5,µg/m3,5,"{'latitude': '1.216489', 'longitude': '-77.282944'}"
92,17/09/2014 12:00:00 a. m.,CORPONARIÑO,IDSN,Manual,1.216489,-77.282944,52,NARIÑO,52001,PASTO,Fija,24,PM2.5,µg/m3,12.5,"{'latitude': '1.216489', 'longitude': '-77.282944'}"
93,20/09/2014 12:00:00 a. m.,CORPONARIÑO,IDSN,Manual,1.216489,-77.282944,52,NARIÑO,52001,PASTO,Fija,24,PM2.5,µg/m3,7.92,"{'latitude': '1.216489', 'longitude': '-77.282944'}"
94,23/09/2014 12:00:00 a. m.,CORPONARIÑO,IDSN,Manual,1.216489,-77.282944,52,NARIÑO,52001,PASTO,Fija,24,PM2.5,µg/m3,10,"{'latitude': '1.216489', 'longitude': '-77.282944'}"
95,26/09/2014 12:00:00 a. m.,CORPONARIÑO,IDSN,Manual,1.216489,-77.282944,52,NARIÑO,52001,PASTO,Fija,24,PM2.5,µg/m3,10.42,"{'latitude': '1.216489', 'longitude': '-77.282944'}"
96,29/09/2014 12:00:00 a. m.,CORPONARIÑO,IDSN,Manual,1.216489,-77.282944,52,NARIÑO,52001,PASTO,Fija,24,PM2.5,µg/m3,10.83,"{'latitude': '1.216489', 'longitude': '-77.282944'}"
97,02/10/2014 12:00:00 a. m.,CORPONARIÑO,IDSN,Manual,1.216489,-77.282944,52,NARIÑO,52001,PASTO,Fija,24,PM2.5,µg/m3,10.42,"{'latitude': '1.216489', 'longitude': '-77.282944'}"
98,05/10/2014 12:00:00 a. m.,CORPONARIÑO,IDSN,Manual,1.216489,-77.282944,52,NARIÑO,52001,PASTO,Fija,24,PM2.5,µg/m3,9.17,"{'latitude': '1.216489', 'longitude': '-77.282944'}"
99,08/10/2014 12:00:00 a. m.,CORPONARIÑO,IDSN,Manual,1.216489,-77.282944,52,NARIÑO,52001,PASTO,Fija,24,PM2.5,µg/m3,6.25,"{'latitude': '1.216489', 'longitude': '-77.282944'}"
100,11/10/2014 12:00:00 a. m.,CORPONARIÑO,IDSN,Manual,1.216489,-77.282944,52,NARIÑO,52001,PASTO,Fija,24,PM2.5,µg/m3,8.75,"{'latitude': '1.216489', 'longitude': '-77.282944'}"
101,14/10/2014 12:00:00 a. m.,CORPONARIÑO,IDSN,Manual,1.216489,-77.282944,52,NARIÑO,52001,PASTO,Fija,24,PM2.5,µg/m3,8.33,"{'latitude': '1.216489', 'longitude': '-77.282944'}"
102,17/10/2014 12:00:00 a. m.,CORPONARIÑO,IDSN,Manual,1.216489,-77.282944,52,NARIÑO,52001,PASTO,Fija,24,PM2.5,µg/m3,10,"{'latitude': '1.216489', 'longitude': '-77.282944'}"
103,20/10/2014 12:00:00 a. m.,CORPONARIÑO,IDSN,Manual,1.216489,-77.282944,52,NARIÑO,52001,PASTO,Fija,24,PM2.5,µg/m3,8.33,"{'latitude': '1.216489', 'longitude': '-77.282944'}"
104,23/10/2014 12:00:00 a. m.,CORPONARIÑO,IDSN,Manual,1.216489,-77.282944,52,NARIÑO,52001,PASTO,Fija,24,PM2.5,µg/m3,9.58,"{'latitude': '1.216489', 'longitude': '-77.282944'}"
105,26/10/2014 12:00:00 a. m.,CORPONARIÑO,IDSN,Manual,1.216489,-77.282944,52,NARIÑO,52001,PASTO,Fija,24,PM2.5,µg/m3,3.75,"{'latitude': '1.216489', 'longitude': '-77.282944'}"
106,29/10/2014 12:00:00 a. m.,CORPONARIÑO,IDSN,Manual,1.216489,-77.282944,52,NARIÑO,52001,PASTO,Fija,24,PM2.5,µg/m3,10.83,"{'latitude': '1.216489', 'longitude': '-77.282944'}"
107,01/11/2014 12:00:00 a. m.,CORPONARIÑO,IDSN,Manual,1.216489,-77.282944,52,NARIÑO,52001,PASTO,Fija,24,PM2.5,µg/m3,14.17,"{'latitude': '1.216489', 'longitude': '-77.282944'}"
108,04/11/2014 12:00:00 a. m.,CORPONARIÑO,IDSN,Manual,1.216489,-77.282944,52,NARIÑO,52001,PASTO,Fija,24,PM2.5,µg/m3,7.92,"{'latitude': '1.216489', 'longitude': '-77.282944'}"
109,10/11/2014 12:00:00 a. m.,CORPONARIÑO,IDSN,Manual,1.216489,-77.282944,52,NARIÑO,52001,PASTO,Fija,24,PM2.5,µg/m3,5.42,"{'latitude': '1.216489', 'longitude': '-77.282944'}"
110,13/11/2014 12:00:00 a. m.,CORPONARIÑO,IDSN,Manual,1.216489,-77.282944,52,NARIÑO,52001,PASTO,Fija,24,PM2.5,µg/m3,3.33,"{'latitude': '1.216489', 'longitude': '-77.282944'}"
111,16/11/2014 12:00:00 a. m.,CORPONARIÑO,IDSN,Manual,1.216489,-77.282944,52,NARIÑO,52001,PASTO,Fija,24,PM2.5,µg/m3,5.83,"{'latitude': '1.216489', 'longitude': '-77.282944'}"
112,22/11/2014 12:00:00 a. m.,CORPONARIÑO,IDSN,Manual,1.216489,-77.282944,52,NARIÑO,52001,PASTO,Fija,24,PM2.5,µg/m3,9.17,"{'latitude': '1.216489', 'longitude': '-77.282944'}"
113,25/11/2014 12:00:00 a. m.,CORPONARIÑO,IDSN,Manual,1.216489,-77.282944,52,NARIÑO,52001,PASTO,Fija,24,PM2.5,µg/m3,8.33,"{'latitude': '1.216489', 'longitude': '-77.282944'}"
